Age,Annual Income,Spending Score,Previous Purchases,Campaign Engagement,Days Since Last Purchase,Gender,Marital Status,Children,Social Media Interaction,Email Click Rate,Online Browsing Time,Loyalty Points,Product Reviews,Customer Tenure,Response
38,61996,52,11,9,91,1,0,0,13,0.5330267983,201,3141,11,1,0
57,59204,37,13,2,200,0,1,0,0,0.9907823687,262,2125,27,12,0
48,47152,48,14,2,292,0,0,0,7,0.8370727264,185,2442,36,18,0
63,85186,87,17,5,218,0,0,0,1,0.1635962757,275,1746,22,2,0
53,137900,1,11,7,66,1,0,2,3,0.4021537998,78,4818,4,11,0
28,120555,19,9,0,168,1,1,0,17,0.1701350266,179,3996,22,9,0
69,115024,46,11,3,304,0,0,1,12,0.2242607268,114,2604,23,12,0
32,132659,67,7,7,27,0,0,1,13,0.5009724698,215,1122,16,6,1
36,49689,2,5,5,287,1,0,3,10,0.3613993118,193,3094,3,17,0
24,80690,56,18,1,354,1,0,1,10,0.9097404786,19,1103,16,4,0
68,124042,17,0,7,326,0,0,0,7,0.0001161397842,280,3573,29,5,0
45,113251,92,12,0,31,0,1,2,11,0.01035533972,120,4836,43,13,0
68,87320,82,15,0,165,1,1,1,0,0.9203668442,35,2619,24,3,0
60,94226,97,17,6,135,0,1,0,15,0.2390182419,2,3642,16,6,0
22,86091,79,11,9,67,0,0,0,17,0.002471646703,46,4352,13,12,0
22,136565,22,4,2,153,0,0,2,0,0.4376162402,139,1779,22,12,0
47,109301,27,12,7,325,0,0,0,19,0.1956485438,187,4324,23,5,0
49,51942,55,7,8,303,0,1,0,17,0.05332989876,224,3087,16,16,0
25,68712,32,5,7,95,1,0,1,9,0.530469879,283,3032,45,6,0
27,135430,60,2,0,196,1,1,1,10,0.1401779955,74,1045,16,12,0
55,95277,83,19,0,107,0,0,3,15,0.8368785397,80,1482,13,16,0
64,79632,28,3,5,45,1,0,3,4,0.3021624663,231,554,14,14,0
49,68031,28,11,0,185,1,1,1,0,0.2216573134,30,62,18,10,0
65,50478,74,12,7,322,0,0,1,17,0.7397568887,248,4996,4,17,1
45,52551,84,1,5,284,0,0,3,6,0.8486483477,196,1387,16,10,0
34,78068,25,18,4,82,1,1,3,0,0.09310058212,110,3608,32,0,0
48,123608,85,3,5,137,1,1,1,1,0.1515718897,193,2740,38,10,0
25,65561,78,12,3,326,1,1,0,1,0.4745501252,76,2703,5,0,0
57,32892,86,18,0,236,0,0,0,15,0.5902208058,19,1759,24,6,0
42,129502,26,7,6,320,0,0,2,7,0.08326408485,10,604,46,7,0
26,54395,75,7,9,144,1,1,1,9,0.3750113671,131,1493,16,19,1
19,48756,71,15,8,277,0,1,1,19,0.8976018632,179,3016,32,2,1
32,146580,17,10,3,99,1,0,1,15,0.8760813592,46,2486,10,11,0
67,117710,82,17,3,13,0,0,1,4,0.3112247623,121,4454,32,16,0
20,64651,7,3,8,261,0,0,1,3,0.2274300547,138,4435,27,17,0
66,96333,56,0,3,46,0,0,3,12,0.5827664401,49,1860,41,19,0
53,103745,64,0,9,224,1,0,3,7,0.09612427747,216,4934,40,19,0
21,136539,20,13,3,143,0,1,0,12,0.233370625,208,359,4,7,0
31,79306,38,3,7,195,0,0,0,4,0.1667568667,52,3893,20,1,0
58,51346,75,10,3,289,0,0,1,16,0.2077422565,141,4919,29,18,0
58,143561,58,17,8,256,0,1,3,14,0.2148141686,17,1485,45,15,0
42,58024,16,15,7,7,0,1,0,6,0.6274841497,108,3384,25,16,0
67,124950,51,16,4,277,1,0,1,9,0.4881126015,226,3024,2,6,0
27,148768,27,1,8,323,0,0,2,2,0.862292859,252,1405,48,17,0
38,70818,51,3,7,289,0,0,1,15,0.7356166274,102,3087,20,17,0
53,35947,75,2,9,292,1,1,2,19,0.4988538285,94,3816,11,0,0
29,105153,16,14,3,22,0,0,2,14,0.3074204215,186,1866,6,16,0
44,116240,87,1,3,83,0,0,1,5,0.8319623528,49,3139,25,19,0
57,124238,60,18,0,254,0,0,1,9,0.07953665568,188,3802,43,3,0
19,97428,76,8,3,23,0,1,1,6,0.6809999007,144,4702,38,7,0
30,59754,40,9,7,324,1,0,1,18,0.1130032801,123,4398,12,4,0
49,93355,67,18,4,335,0,0,0,4,0.532796414,53,4295,13,3,1
48,88241,2,4,5,315,0,0,0,6,0.9016143955,264,4423,24,5,0
33,98960,48,13,3,37,0,0,2,2,0.2380673741,159,3989,16,12,0
49,137754,52,9,4,220,0,1,1,1,0.07853019674,277,4519,15,16,0
49,43418,24,15,9,213,1,0,0,18,0.3394989535,295,4037,27,6,0
51,125422,93,5,7,332,0,1,0,1,0.4782573581,247,2725,39,11,0
28,130319,98,7,8,84,0,1,3,18,0.7248087251,155,326,40,3,0
27,118593,84,1,2,3,1,1,3,17,0.0297331693,224,4369,17,2,0
32,85184,82,17,9,194,0,0,0,0,0.1308828728,21,536,3,13,0
34,34833,78,19,3,113,1,0,2,8,0.4107340754,228,578,39,16,0
57,105430,82,7,0,214,0,0,0,15,0.09502123978,162,4089,16,7,0
35,144246,2,4,4,335,1,1,1,7,0.9558905649,283,4500,32,10,0
26,71833,65,16,3,364,1,0,0,10,0.5109888032,66,4190,38,11,0
42,30565,20,15,5,140,1,1,3,15,0.3769335237,85,1449,23,16,0
57,70180,34,4,5,166,1,1,3,19,0.9797273147,37,591,18,9,0
31,48402,41,16,9,286,0,1,1,9,0.6460948092,180,4403,41,8,0
42,72845,41,3,5,334,0,0,0,15,0.5158228918,102,319,45,3,0
67,105851,75,0,2,4,1,0,1,12,0.2411345327,86,2901,33,4,0
39,42834,91,5,6,126,1,1,2,6,0.253078636,5,1148,29,4,0
69,97850,23,0,2,85,1,1,3,0,0.3622673346,141,4525,48,15,0
47,67180,38,3,5,85,0,1,0,13,0.7507258777,35,1066,30,12,0
37,33883,44,1,9,23,1,0,0,8,0.8160049286,76,830,1,1,0
38,139688,67,12,0,44,0,1,2,13,0.1920745881,43,4480,40,17,0
61,105587,62,13,7,110,0,0,2,3,0.8174115914,237,1689,14,4,1
49,136520,12,16,6,289,1,0,3,8,0.3309382344,44,713,45,4,0
68,41695,30,10,8,184,1,1,2,1,0.2002954088,111,3864,48,16,0
63,53123,95,2,2,234,0,0,3,10,0.1947825733,261,3070,9,8,0
66,88481,87,6,7,156,1,0,3,19,0.4634304733,109,88,5,1,0
38,103438,65,9,1,160,1,1,1,13,0.767130524,210,1667,32,17,0
52,141491,41,10,8,199,0,0,1,3,0.5707154951,226,3921,22,7,0
49,47573,20,9,0,121,1,0,3,2,0.4646469816,46,4679,41,11,0
47,124910,6,7,9,223,1,0,0,9,0.01801636976,21,1286,4,5,0
56,86494,75,4,6,364,0,0,1,19,0.5635613109,66,2437,39,12,0
66,42288,99,1,9,22,1,0,0,0,0.674706,240,1961,30,10,0
29,76978,4,14,0,196,1,0,2,8,0.09807124231,204,4523,13,7,0
58,102420,93,15,5,284,0,0,0,12,0.9561771084,103,2708,5,18,1
64,147845,10,3,0,5,1,1,2,10,0.09154142841,12,4725,32,13,0
35,106095,51,15,3,307,0,1,3,9,0.6906766267,76,3580,44,13,0
38,84672,93,11,6,344,1,0,3,0,0.5245548403,11,997,31,11,0
30,91821,38,13,1,88,0,0,3,12,0.8841891401,4,2576,11,15,0
38,113661,1,11,2,272,0,1,2,8,0.4140938596,204,4494,38,17,0
25,99224,8,15,3,283,1,0,0,7,0.5085431566,126,1987,44,2,0
63,119405,81,15,5,264,0,0,1,12,0.5529236516,252,4808,21,16,1
57,142418,83,11,8,114,1,0,1,7,0.8748469587,14,1963,13,6,0
63,133673,63,1,3,123,0,0,0,16,0.7996473891,65,2336,34,9,0
24,84796,33,13,5,259,1,1,1,0,0.2801097118,293,3962,23,4,0
40,74706,15,10,6,168,0,1,2,11,0.95525583,207,174,34,8,0
61,34023,31,8,3,35,0,0,2,11,0.7530702998,224,4458,14,1,0
49,144286,21,6,5,228,1,1,1,10,0.01204448372,97,3712,12,15,0
28,112636,3,11,2,133,1,0,1,10,0.1837456224,54,1908,39,4,0
39,66735,66,16,4,243,0,1,2,15,0.855806156,216,584,45,7,1
39,102959,35,8,9,64,0,0,0,4,0.6458633449,217,1314,20,7,0
60,69218,41,5,3,236,0,1,1,8,0.2581290032,239,2592,2,14,0
42,42213,59,11,6,2,0,0,1,9,0.1714221467,103,4617,7,17,0
39,131519,16,19,5,36,0,0,3,10,0.1467519279,269,3772,13,11,0
45,128694,56,9,6,108,0,1,3,2,0.3181054471,142,1445,49,15,0
46,58460,45,8,5,249,0,1,0,10,0.8985300372,162,1658,43,5,0
30,94680,59,11,1,2,0,0,2,7,0.3520463342,158,4291,42,2,0
35,147725,50,0,6,234,1,1,0,0,0.6607005646,200,4946,9,17,0
19,61017,85,1,7,250,1,1,0,16,0.1115656512,262,1675,32,1,0
46,128536,12,18,6,142,1,0,0,15,0.531399568,293,4698,7,17,0
38,122038,92,0,3,247,1,1,1,15,0.3428744268,214,3487,3,2,0
32,60990,12,15,3,55,0,0,2,2,0.1605210297,13,1620,8,6,0
69,49515,33,15,4,60,0,1,2,14,0.797778739,280,4405,0,1,0
44,59991,84,17,8,67,1,0,1,1,0.81553954,116,4036,22,12,1
67,37634,49,17,4,78,0,0,0,10,0.3062711031,261,4210,12,7,0
48,107034,21,12,1,326,0,1,3,8,0.6537659962,19,3059,28,19,0
32,106452,60,11,4,195,1,0,1,4,0.394072256,80,3590,43,4,0
68,59377,52,8,2,194,1,0,0,2,0.04447617114,95,1357,29,1,0
40,63001,54,4,9,22,1,1,0,7,0.4277775298,186,1060,38,16,0
41,31391,39,8,7,13,0,0,0,5,0.5758607258,133,1329,22,15,0
61,95206,49,12,9,288,0,1,0,6,0.299036746,166,2428,20,14,0
30,139388,64,15,9,8,1,1,3,11,0.9488957145,137,1412,38,12,1
39,72215,86,9,1,139,1,0,3,6,0.5580432183,136,4655,12,15,0
60,109720,26,15,3,241,1,1,1,8,0.3714697388,228,264,30,9,0
54,57114,71,13,4,252,1,1,0,8,0.7350200849,161,2739,12,3,1
50,41882,7,1,3,226,0,0,1,0,0.3409202435,204,234,25,11,0
20,143142,72,18,4,94,1,1,0,2,0.02470615852,74,333,48,14,0
36,47273,62,10,9,178,0,0,3,4,0.008260744444,214,3259,23,10,0
40,136206,90,18,3,2,1,1,1,10,0.3019696227,188,1282,24,10,0
46,75647,88,10,2,183,0,0,2,3,0.1559840485,206,1715,46,16,0
47,112665,24,13,0,45,0,1,1,11,0.3524632482,116,1691,3,0,0
56,94892,40,14,3,291,1,0,2,0,0.7696606574,266,842,20,11,0
61,72679,76,6,8,140,0,0,1,0,0.3090505554,12,1232,6,19,0
64,30427,47,14,0,12,1,1,3,12,0.5596473559,70,3153,5,17,0
42,126952,8,7,6,185,1,0,2,19,0.9196456551,94,720,5,19,0
54,96267,54,3,2,84,1,0,3,4,0.6982928598,240,664,42,2,0
64,30799,9,17,7,42,0,0,1,19,0.5617581469,21,468,38,13,0
25,85659,3,13,5,155,1,1,3,1,0.8670557339,37,4362,30,2,0
59,124409,54,17,0,183,0,0,0,18,0.3306439356,141,2051,8,2,0
33,37025,21,3,9,46,1,1,2,6,0.1978447472,261,2994,1,16,0
25,44481,95,1,4,205,0,1,0,15,0.7471694971,237,2664,20,6,0
18,55411,48,5,7,209,1,1,2,3,0.0587938602,30,3495,6,4,0
61,126894,47,10,2,274,1,0,3,17,0.4241824046,50,4166,0,6,0
22,135928,88,0,3,82,0,1,3,10,0.2870764991,19,1297,6,2,0
20,44961,68,14,6,96,0,0,0,15,0.9713250026,134,530,8,16,1
18,51767,84,11,5,178,0,1,0,9,0.3770956306,241,547,24,15,1
21,81690,63,17,6,354,1,1,1,1,0.6634291272,116,756,47,17,1
57,82870,16,4,8,147,0,1,0,9,0.2684845975,154,3291,12,9,0
52,136536,74,10,8,284,0,0,2,2,0.9831725608,12,4267,30,6,0
49,66135,90,18,1,71,0,1,2,11,0.1803917034,4,4838,5,3,0
59,94514,93,0,2,216,0,0,2,19,0.9067027856,64,1323,45,2,0
51,116928,5,16,3,208,1,0,1,1,0.4453716215,144,931,13,13,0
60,108798,11,7,5,320,0,1,1,7,0.4272755442,164,1466,48,5,0
42,100765,29,15,4,293,0,1,2,17,0.7012972313,145,1437,29,0,0
27,53772,79,10,5,123,1,1,0,8,0.09331750811,258,3919,21,2,0
38,48799,70,18,7,349,1,0,3,10,0.5466922686,244,595,3,8,1
63,142051,48,10,1,155,1,0,1,2,0.2199706569,127,124,28,3,0
56,53555,15,14,5,32,0,0,0,7,0.1571216886,221,4141,1,4,0
44,122152,84,7,8,268,0,1,1,4,0.8774745191,223,4996,29,13,1
44,49333,34,13,4,215,0,0,1,14,0.9972867864,77,3499,23,2,0
19,34261,60,0,0,100,0,0,3,9,0.9711968575,16,1237,15,7,0
58,149833,62,9,7,179,0,0,1,13,0.8211613201,82,4929,24,8,1
65,99002,2,6,3,126,1,0,1,4,0.9199706342,174,633,0,12,0
30,76553,80,17,7,332,0,1,3,17,0.9242125427,67,1521,11,10,1
26,33088,19,11,3,168,0,1,2,11,0.1763614597,141,1465,38,17,0
69,75783,98,1,7,304,0,1,1,2,0.08569846724,66,3394,15,18,0
53,31115,49,17,8,134,0,0,1,7,0.1267855953,223,1883,26,11,0
39,100114,78,6,4,291,0,0,2,13,0.1626043854,138,585,28,5,0
59,98126,88,19,4,92,0,1,2,0,0.8224469859,257,606,28,7,1
43,102908,28,11,1,220,1,1,2,3,0.941274858,272,428,3,2,0
29,99109,48,19,8,154,1,0,2,7,0.3518388137,169,2479,37,14,0
34,32978,96,13,3,279,1,0,0,12,0.03436366034,124,630,43,16,0
31,138943,37,9,2,198,1,0,2,15,0.3074801971,278,1105,31,13,0
31,39422,74,8,1,336,1,1,2,15,0.7061385479,32,1035,47,8,0
51,73626,49,14,2,240,1,0,2,8,0.942904845,213,2998,44,10,0
37,119233,48,19,3,97,0,0,0,18,0.4496939984,77,2401,43,2,0
28,86174,73,9,8,249,0,1,3,7,0.3360672806,105,44,40,8,0
33,126356,88,18,5,104,1,0,2,18,0.6532233741,19,2651,3,2,0
68,67743,29,18,9,260,1,0,0,0,0.2111267291,110,1470,33,17,0
48,100461,60,11,4,128,0,1,1,12,0.7658140052,180,4287,33,18,0
23,87199,29,11,8,326,0,0,3,12,0.4140334766,144,683,1,3,0
36,59430,58,8,7,258,1,0,0,3,0.977271395,135,3854,27,5,0
54,58834,48,19,5,291,1,0,2,9,0.934118794,262,1424,46,8,0
21,54435,23,3,2,139,1,1,3,10,0.6653687767,240,3045,0,11,0
64,117212,27,0,6,14,0,1,0,13,0.6479813867,164,3388,22,1,0
21,85797,95,15,9,183,1,0,0,4,0.123150361,29,2969,37,8,0
37,73554,7,0,5,15,1,0,0,12,0.280945307,51,755,36,9,0
27,84555,49,12,7,220,1,0,0,14,0.8619293417,84,1112,18,11,0
41,115350,54,2,5,62,1,1,0,16,0.3629839554,169,2970,26,4,0
52,44716,68,11,9,240,0,0,0,15,0.4241260283,154,4309,42,1,1
43,90261,78,8,3,278,1,1,0,0,0.8398230709,258,151,11,11,0
54,57528,42,3,9,332,0,0,0,11,0.426925801,15,2066,0,6,0
55,31995,74,1,6,256,0,1,1,19,0.8500116695,204,2088,12,17,0
38,52414,59,8,6,184,1,1,1,18,0.0694290196,70,1746,46,1,0
57,43844,44,19,7,75,1,0,2,6,0.6910752551,242,4590,0,5,0
56,66659,98,12,1,26,0,1,2,4,0.06300930184,116,4456,44,0,0
38,45522,26,13,5,24,0,0,2,7,0.7900124801,97,2188,9,18,0
27,135449,23,2,2,341,0,1,2,3,0.5522180263,41,4062,13,17,0
55,104034,73,17,7,61,0,0,2,13,0.5558725222,121,2113,39,15,1
63,72322,8,8,3,145,0,1,2,5,0.3766883315,223,1882,21,5,0
21,97638,53,14,3,232,1,1,1,18,0.9033363096,108,2111,45,16,0
62,131334,14,9,1,348,1,1,1,3,0.5090949498,288,1436,36,3,0
37,38524,71,16,5,285,1,1,1,9,0.2604371409,28,213,19,19,0
34,60846,7,12,5,83,0,0,0,18,0.8241298704,113,1309,46,16,0
24,103643,9,0,0,174,0,1,0,9,0.9481334139,230,4680,27,11,0
21,90096,3,10,7,169,0,1,2,12,0.2422911455,193,2756,11,10,0
46,144930,78,4,2,289,0,1,3,2,0.6052644442,7,611,15,6,0
31,113804,17,8,0,3,1,1,1,7,0.5885717894,42,4108,0,8,0
20,77703,44,6,9,286,1,1,3,9,0.6096201462,112,3950,17,10,0
41,54399,86,6,0,306,0,0,2,1,0.5642337536,267,1153,3,15,0
54,105160,46,1,0,49,0,0,1,0,0.1001773322,39,439,5,9,0
33,122662,90,18,4,269,1,0,3,9,0.4124865981,4,2488,48,14,0
69,118667,58,19,4,7,1,1,1,12,0.9857156731,109,864,43,18,0
21,78591,28,17,0,356,1,0,3,0,0.08820371618,256,2305,34,6,0
41,50714,14,9,4,68,0,0,2,1,0.669634848,160,4220,11,3,0
51,136167,9,4,6,138,1,1,2,9,0.8942993026,187,2827,26,18,0
47,65877,26,15,4,247,0,0,0,3,0.2006577166,72,2107,28,10,0
35,114106,2,4,8,28,1,1,3,6,0.8024195901,230,2487,42,11,0
36,108018,75,14,3,182,1,0,1,4,0.241774694,33,2779,16,2,0
48,129854,81,15,8,212,1,0,3,15,0.0303789172,71,527,36,3,0
36,89136,34,3,7,319,0,0,0,6,0.521132176,288,722,39,17,0
66,63414,19,13,0,304,0,0,0,8,0.7108736997,55,1482,26,14,0
63,116576,39,16,3,18,1,1,0,19,0.1969409321,75,1197,5,0,0
36,108943,82,16,6,225,0,0,0,8,0.07042975868,82,286,35,18,0
39,75468,13,15,0,229,1,1,1,10,0.5534581739,230,2048,44,1,0
41,128841,5,8,7,338,0,1,1,16,0.1477214187,148,541,6,17,0
62,109702,50,1,1,95,1,0,0,10,0.1843152163,195,4052,42,15,0
29,102108,23,10,7,114,0,1,1,8,0.7034560301,235,3022,19,16,0
47,128538,88,14,3,358,0,1,0,18,0.6121069998,176,1551,9,18,0
55,122508,29,2,7,179,1,1,2,7,0.9469729871,10,3139,14,19,0
48,76835,72,15,0,77,1,1,0,4,0.323415805,122,3159,14,9,0
53,93333,26,18,4,326,0,0,2,5,0.2143904495,217,4263,22,10,0
36,72464,79,5,8,275,1,1,0,18,0.6557398236,132,1622,9,3,0
65,142454,57,13,6,351,1,1,0,10,0.9719975079,59,4112,3,14,0
62,52923,1,4,2,181,1,0,1,1,0.5534789527,157,2041,32,6,0
53,146062,28,4,3,94,1,1,2,2,0.2938164778,65,4706,11,13,0
47,91855,62,5,9,85,0,1,1,1,0.9104697471,143,2841,8,13,0
66,97445,47,17,6,94,1,1,0,12,0.6103958402,209,462,26,13,0
50,140454,78,17,5,334,0,1,2,10,0.2127284717,89,2458,10,11,1
35,128384,98,18,3,144,0,0,0,10,0.9496155284,11,1351,31,19,0
69,97619,59,1,2,247,0,0,2,12,0.2730103932,25,3316,14,0,0
66,76146,31,16,1,180,0,0,3,18,0.8984837413,250,2164,6,4,0
45,90032,70,0,9,292,1,1,2,12,0.6145863693,241,3527,25,18,0
64,143521,49,8,8,18,0,0,3,0,0.5026473785,26,3058,7,5,0
28,146378,5,12,2,137,1,0,0,12,0.3325671683,52,2496,4,12,0
62,47140,31,3,6,43,1,1,0,5,0.1188519092,84,1304,1,13,0
50,32670,37,4,0,225,0,1,1,7,0.244812508,175,482,1,15,0
34,66519,79,17,7,344,1,1,3,18,0.3310085525,292,3472,9,5,1
23,74512,15,9,0,36,0,1,1,13,0.2887371748,44,891,16,0,0
21,87811,52,3,1,313,1,1,3,5,0.07332700472,202,4970,12,5,0
37,133565,69,12,0,219,1,0,0,16,0.57978147,130,3589,8,1,0
65,44691,92,12,3,127,1,1,1,1,0.4751796075,76,1846,15,4,0
64,135156,97,16,1,142,0,1,3,15,0.1064628724,156,2114,6,2,0
44,64262,11,7,0,182,0,1,1,4,0.4638539576,160,2227,11,14,0
32,84892,43,3,0,42,0,0,0,19,0.07896455356,16,4808,3,9,0
23,55595,70,2,1,209,1,1,3,5,0.9315293318,266,3727,30,17,0
64,87207,23,10,5,47,0,0,2,1,0.2590787482,122,1097,31,17,0
31,145589,40,11,1,311,1,0,3,4,0.724824348,289,2959,35,11,0
28,63440,63,8,1,219,1,1,0,9,0.2512492836,222,680,2,5,0
56,38630,2,14,7,195,1,0,3,18,0.4745129436,235,4953,40,0,0
26,61250,79,12,4,171,1,1,1,0,0.933266253,123,3899,6,4,1
43,124334,87,4,7,236,0,0,0,5,0.8716871346,292,3839,1,19,0
33,138572,86,4,7,174,0,1,0,15,0.7788807024,149,3341,10,16,0
22,128748,73,18,1,31,1,1,2,9,0.7901912007,34,408,49,9,0
69,137461,47,10,6,223,1,1,2,7,0.823462074,14,2781,6,8,0
27,107518,30,8,8,53,1,0,1,19,0.7426358811,268,2205,46,19,0
67,104191,16,2,7,185,0,0,1,18,0.8968556511,28,4026,19,13,0
20,94791,59,17,8,233,1,0,3,19,0.3502352696,15,4030,21,17,0
30,114118,47,12,7,316,0,0,1,6,0.5261276592,0,222,21,14,0
60,130591,30,11,3,230,0,1,1,14,0.6464142504,33,2661,24,10,0
66,93753,9,8,9,109,0,0,1,4,0.197795891,103,4987,17,0,0
47,140261,65,9,6,99,1,0,3,3,0.5032631783,288,3453,9,15,1
62,90520,59,12,8,199,0,0,0,18,0.1240793464,142,4100,49,10,0
23,34008,64,19,8,210,0,0,0,18,0.6116406795,185,3855,36,1,1
34,74464,8,19,3,220,0,0,3,9,0.0976212878,290,1230,11,12,0
62,137408,52,12,6,324,0,0,1,7,0.5033530058,180,2899,28,2,0
68,30496,18,8,5,149,0,0,2,19,0.4616464966,203,1064,2,19,0
36,129767,91,9,2,162,1,0,3,0,0.1117909474,57,4181,25,1,0
59,53212,82,18,9,142,1,0,2,19,0.4393357547,76,2466,16,0,1
52,50637,96,5,5,257,0,1,1,12,0.6778068133,148,416,19,12,0
63,75227,58,6,7,244,1,1,0,6,0.5947141441,38,2199,35,4,0
43,112413,49,14,1,149,0,1,2,1,0.4580470815,0,371,34,11,0
68,149753,32,18,2,111,1,0,2,8,0.3649450928,48,908,19,7,0
22,113346,48,13,7,98,1,1,2,18,0.05738830608,298,3249,38,4,0
46,39884,45,15,3,102,0,1,2,8,0.9558975393,87,673,13,19,0
54,146481,54,13,3,210,0,1,0,16,0.4027077294,69,1631,41,7,0
37,98259,85,19,1,11,1,1,0,17,0.4164771923,246,1263,40,3,0
66,79810,46,1,9,225,1,1,2,9,0.1283428193,62,2530,12,12,0
38,34761,96,8,0,300,1,1,3,0,0.5326682139,79,655,39,19,0
27,103166,31,2,6,147,0,1,0,10,0.9792209971,239,4783,27,16,0
22,46375,37,5,3,178,0,0,0,18,0.253025479,84,2450,36,3,0
53,137045,16,4,5,6,1,0,1,18,0.313336222,80,1597,31,6,0
23,55218,46,13,7,151,0,0,1,1,0.2362145127,66,4815,1,0,0
43,60565,46,14,6,322,1,1,3,4,0.8665855847,87,599,35,15,0
21,132654,78,17,6,69,0,0,3,2,0.475209934,97,3406,13,9,1
56,62975,88,16,5,352,0,0,1,12,0.8235234884,258,30,25,7,0
56,57073,89,8,3,52,0,1,1,6,0.8500868437,166,4919,1,16,0
67,99726,61,18,3,161,1,1,2,10,0.7490896711,266,1734,10,1,0
52,31883,46,8,8,92,1,1,1,16,0.2610441723,223,449,8,11,0
18,98422,51,15,4,150,1,1,3,0,0.03526370138,285,2790,49,19,0
41,79629,62,5,8,57,0,0,3,3,0.1432893855,66,3863,35,18,0
53,94170,35,7,8,195,0,0,1,0,0.6969496477,175,3900,6,2,0
23,104489,81,2,3,324,1,1,3,8,0.7405501371,103,4491,34,0,0
58,38381,42,4,1,207,1,1,0,17,0.7663767065,295,3698,16,19,0
63,53238,45,6,1,302,0,1,3,16,0.2439692908,227,2337,25,5,0
61,43795,68,0,8,298,0,0,2,18,0.1530360119,271,2285,28,19,0
48,125964,75,3,8,61,0,1,0,14,0.9230614981,159,275,37,14,0
37,92999,47,15,2,194,0,0,0,9,0.6642115919,189,830,32,16,0
41,79907,79,13,4,54,0,1,0,11,0.7419628017,229,77,10,1,0
42,39638,30,0,4,362,0,0,1,15,0.09390490485,213,3409,33,15,0
53,100467,24,3,1,48,1,0,2,11,0.412458833,101,4130,5,4,0
38,72623,66,9,1,105,0,1,1,0,0.06330789676,39,4158,17,11,0
47,68492,43,10,9,77,1,1,2,12,0.6577517263,205,726,30,2,0
41,56411,34,6,0,283,0,1,3,3,0.4893582793,198,4016,14,1,0
61,140724,23,3,1,56,0,0,3,19,0.4514639198,136,2078,29,5,0
59,50534,61,0,6,168,1,0,3,11,0.9029073354,152,2270,42,5,0
47,132364,95,0,0,206,0,1,0,18,0.7401186043,132,2309,12,19,0
39,59181,37,16,0,259,1,1,3,14,0.964253228,4,1572,4,3,0
45,133069,13,9,8,275,1,0,2,8,0.04626935599,267,2192,19,9,0
24,49996,97,4,1,344,1,1,0,6,0.6156775527,217,3054,39,19,0
52,102089,71,6,3,162,0,1,1,5,0.6302171905,244,2105,46,2,0
45,135682,96,7,2,243,1,0,0,8,0.02654313586,201,3476,17,0,0
31,113609,7,1,3,249,1,0,1,17,0.7870810377,86,1173,42,8,0
27,146004,42,8,6,308,0,0,1,7,0.1536148849,112,4099,1,18,0
33,102666,38,3,9,38,1,0,1,17,0.7012720307,293,2546,11,17,0
33,59405,52,11,1,308,1,0,0,12,0.0378239413,164,1620,19,19,0
48,131490,44,10,1,120,0,1,3,6,0.6136874455,233,4808,48,10,0
59,101325,64,4,8,85,1,0,1,11,0.5207807967,152,4187,23,8,0
42,58930,13,11,5,98,0,0,2,4,0.4832769494,59,1525,8,6,0
30,144426,88,3,6,245,1,1,2,15,0.3666653657,66,3721,45,3,0
23,47529,28,12,4,347,0,1,2,7,0.4202379394,115,2417,34,5,0
61,83546,96,0,4,207,1,0,2,6,0.4768942776,67,2774,30,12,0
26,37942,82,17,3,112,1,0,1,0,0.2976895104,163,3735,44,15,0
62,37548,98,3,7,82,0,0,2,1,0.9352888609,280,3384,46,1,0
53,145248,98,3,6,64,1,0,0,8,0.9650015711,7,1519,28,19,0
60,48296,1,7,9,0,1,1,2,14,0.2999028123,280,4432,28,17,0
37,81016,43,19,1,173,1,1,2,6,0.7786917391,29,175,3,1,0
35,127780,42,5,1,249,0,0,3,6,0.7516188175,114,2228,39,12,0
60,30296,95,3,5,225,0,1,0,19,0.875582404,187,261,49,5,0
38,97945,50,3,0,283,0,1,0,12,0.003845773605,228,3830,13,8,0
21,89980,60,10,6,83,1,0,3,3,0.3381179948,46,1059,27,8,0
67,86782,1,8,7,238,0,1,2,18,0.1449878093,177,1479,32,9,0
50,64229,51,13,9,27,1,0,1,9,0.3908582529,41,627,39,5,0
44,126382,16,3,7,286,0,1,0,3,0.5756281032,177,1562,7,0,0
24,83444,39,12,2,327,0,0,1,11,0.908848916,262,3149,0,2,0
23,65036,15,5,6,303,0,0,1,2,0.8396140398,3,109,3,1,0
32,145682,33,12,0,281,0,0,2,7,0.499022371,104,1799,28,16,0
35,69322,87,2,2,182,1,1,1,16,0.02350212415,172,986,34,3,0
49,144695,53,6,5,344,0,1,1,5,0.3008936203,286,2011,17,0,0
28,57167,98,0,8,134,1,1,1,12,0.1066100847,79,1242,37,11,0
37,81667,17,10,4,360,0,0,3,17,0.6506330666,60,4028,43,15,0
41,124527,89,1,4,56,1,1,3,15,0.6954281792,172,2685,49,12,0
32,113337,6,4,8,114,1,1,2,10,0.6488024477,2,4738,35,2,0
65,81468,31,13,8,185,0,0,0,13,0.2747169683,2,2736,39,19,0
24,102894,69,12,5,0,1,0,2,0,0.9195087195,82,1819,18,5,1
38,83084,40,15,4,337,1,0,0,11,0.5885062465,259,4562,48,15,0
